Nombre,Url,País,Biografía
Veronica Stigger,https://pt.wikipedia.org/wiki/Veronica_Stigger,Brasil,"Veronica Stigger (Porto Alegre, 1973) é uma escritora, jornalista, professora e crítica de arte brasileira. Formou-se em Jornalismo, mas deixou as redações para dedicar-se à pesquisa universitária. É doutora em teoria e crítica da arte pela Universidade de São Paulo, com estudo sobre as relações entre arte, mito e rito na modernidade."
Andréa del Fuego,https://pt.wikipedia.org/wiki/Andr%C3%A9a_del_Fuego,Brasil,"Andréa del Fuego (São Paulo, 1975) é uma escritora brasileira."
Aline Bei,https://pt.wikipedia.org/wiki/Aline_Bei,Brasil,"Aline Bei (São Paulo, 9 de outubro de 1987) é uma escritora brasileira."
Márcia Tiburi,https://pt.wikipedia.org/wiki/Marcia_Tiburi,Brasil,"Márcia Angelita Tiburi (Vacaria, 6 de abril de 1970) é uma filósofa, artista plástica, professora universitária, escritora e política brasileira, filiada ao Partido dos Trabalhadores (PT)."
Elisa Lucinda,https://pt.wikipedia.org/wiki/Elisa_Lucinda,Brasil,"Elisa Lucinda Campos Gomes ORB (Cariacica, 2 de fevereiro de 1958) é uma poetisa, jornalista, escritora, cantora e atriz brasileira. Reconhecida no meio musical e de atuação por seus trabalhos em cinema, televisão e teatro, ela é vencedora de um Kikito do Festival de Gramado por Por que Você Não Chora?, e um Troféu Raça Negra, na categoria Teatro."
Vanessa Barbara,https://pt.wikipedia.org/wiki/Vanessa_Barbara,Brasil,"Vanessa Barbara (São Paulo, 14 de junho de 1982) é uma jornalista, tradutora e escritora brasileira."
Patrícia Melo,https://pt.wikipedia.org/wiki/Patr%C3%ADcia_Melo,Brasil,"Patrícia Melo Neschling (Assis, 2 de outubro de 1962) é uma escritora, roteirista, dramaturga e artista plástica brasileira, aclamada como uma das principais vozes contemporâneas da literatura no Brasil. Seus livros costumam ser associados ao gênero policial, embora a autora rejeite o rótulo, preferindo classificá-los como ficção urbana."
Débora Ferraz,https://pt.wikipedia.org/wiki/D%C3%A9bora_Ferraz,Brasil,"Débora Laís Ferraz dos Santos (Serra Talhada, 1987) é uma escritora brasileira."
Noemi Jaffe,https://pt.wikipedia.org/wiki/Noemi_Jaffe,Brasil,"Noemi Jaffe (São Paulo, 1962) é uma escritora, professora e crítica literária brasileira."
Aline Valek,https://pt.wikipedia.org/wiki/Aline_Valek,Brasil,"Aline Valek (Governador Valadares, 29 de julho de 1986) é uma escritora e ilustradora brasileira."
Ana Rüsche,https://pt.wikipedia.org/wiki/Ana_R%C3%BCsche,Brasil,"Ana Rüsche (São Paulo, 14 de setembro de 1979) é uma escritora, professora e pesquisadora brasileira."
Luci Collin,https://pt.wikipedia.org/wiki/Luci_Collin,Brasil,"Luci Collin (Curitiba, 1964) é uma ficcionista, poeta, tradutora e educadora brasileira. Tem 23 livros publicados até o presente."
Carol Bensimon,https://pt.wikipedia.org/wiki/Carol_Bensimon,Brasil,"Carol Bensimon (Porto Alegre, 22 de agosto de 1982) é uma escritora e tradutora brasileira."
Tatiana Salem Levy,https://pt.wikipedia.org/wiki/Tatiana_Salem_Levy,Brasil,"Tatiana Salem Levy (Lisboa, 24 de janeiro de 1979) é uma escritora brasileira. Atualmente, vive entre Rio de Janeiro e Lisboa. Desde maio de 2014, é colunista do jornal Valor Econômico."
Ana Martins Marques,https://pt.wikipedia.org/wiki/Ana_Martins_Marques,Brasil,"Ana Martins Marques (Belo Horizonte, 07 de novembro de 1977) é uma poeta brasileira."
Cristiane Sobral,https://pt.wikipedia.org/wiki/Cristiane_Sobral,Brasil,"Cristiane Sobral (Rio de Janeiro, 1974) é uma atriz, escritora, dramaturga e poeta brasileira."
Clara Averbuck,https://pt.wikipedia.org/wiki/Clara_Averbuck,Brasil,"Clara Averbuck Gomes (Porto Alegre, 26 de maio de 1979) é uma escritora feminista brasileira."
Socorro Acioli,https://pt.wikipedia.org/wiki/Socorro_Acioli,Brasil,"Socorro Acioli (Fortaleza, 24 de fevereiro de 1975) é uma jornalista e escritora brasileira, e doutora em Estudos de Literatura pela Universidade Federal Fluminense (2010)."
Ophir Alviárez,https://es.wikipedia.org/wiki/Ophir_Alvi%C3%A1rez,Venezuela,"Ophir Alviárez (Caracas, Distrito Capital, 1970) es una poeta venezolana. Reside en los Estados Unidos y hace vida activa en la cultura de Houston. Es miembro de la Asociación de Escritores de Mérida."
Raiza Andrade,https://es.wikipedia.org/wiki/Raiza_Andrade,Venezuela,"Raiza Andrade (Caracas, 21 de julio de 1945) es una poetisa, narradora, cineasta, dramaturga venezolana. Es socióloga y doctora en Educación, profesora titular y coordinadora del Postgrado en Propiedad Intelectual de la Universidad de Los Andes. Miembro de la Asociación de Escritores de Mérida."
Laura Antillano,https://es.wikipedia.org/wiki/Laura_Antillano,Venezuela,"Laura Mercedes Antillano Armas  (Caracas, Venezuela, 8 de agosto de 1950) es una escritora venezolana, que ha incursionado en los géneros de ensayo, poesía, cuento, novela y crítica literaria. También ha trabajado como titiritera, guionista de radio y televisión y promotora cultural. Desde sus 10 años estuvo vinculada a la ciudad de Maracaibo y posteriormente, a partir de 1976, a la ciudad de Valencia."
Jean Aristeguieta,https://es.wikipedia.org/wiki/Jean_Aristeguieta,Venezuela,"Jean Aristeguieta (Guasipati, estado Bolívar, Venezuela, 31 de julio de 1921-Caracas, 8 de enero de 2016) fue una poeta y editora venezolana. Es miembro correspondiente por el estado Bolívar de la Academia Venezolana de la Lengua. y miembro de la Real Academia Hispanoamericana de Cádiz."
Edda Armas,https://es.wikipedia.org/wiki/Edda_Armas,Venezuela,"Edda Armas es una escritora venezolana que nació en Caracas, el 2 de junio de 1955. Poeta, psicóloga social, editora y gestora cultural."
Carmen Verde Arocha,https://es.wikipedia.org/wiki/Carmen_Verde_Arocha,Venezuela,"Carmen Verde Arocha (Caracas el 11 mayo 1967) es una poeta, editora, productora editorial, gerente cultural y productora artística venezolana. Dentro del contexto de la poesía venezolana contemporánea, su poesía se ubica en la generación de los 90."
Enriqueta Arvelo Larriva,https://es.wikipedia.org/wiki/Enriqueta_Arvelo_Larriva,Venezuela,Enriqueta Arvelo Larriva (Barinitas; 22 de marzo de 1886 - Caracas; 10 de diciembre de 1962) fue una poetisa y escritora venezolana.
Mariela Arvelo,https://es.wikipedia.org/wiki/Mariela_Arvelo,Venezuela,"Mariela Arvelo (Caracas, Venezuela, 27 de noviembre de 1939) es una poetisa, cuentista y novelista venezolana."
Michaelle Ascencio,https://es.wikipedia.org/wiki/Michaelle_Ascencio,Venezuela,"Del nombre de los esclavos ; Las Diosas del Caribe ; "
Higinia Bartolomé del Álamo,https://es.wikipedia.org/wiki/Higinia_Bartolom%C3%A9_del_%C3%81lamo,Venezuela,"Higinia (tmb. ""Iginia"") Bartolomé de Alamo (Yaritagua, 15 de enero de 1893-1991) fue una poeta y escritora venezolana de Barquisimeto. Contemporánea del profesor Alberto Castillo Arráez,, y esposa del Dr. Antonio Álamo Davila (1873-1953), ministro de Desarrollo y gobernador del estado de Bolívar durante el gobierno de Juan Vicente Gómez."
Margarita Belandria,https://es.wikipedia.org/wiki/Margarita_Belandria,Venezuela,"Margarita Belandria (Canaguá, Venezuela, 12 de marzo de 1953) es una poeta, escritora y jurista venezolana."
Alegría Bendayán de Bendelac,https://es.wikipedia.org/wiki/Alegr%C3%ADa_Benday%C3%A1n_de_Bendelac,Venezuela,"Alegría Bendayán de Bendelac (Caracas, Venezuela, 19 de abril de 1928 - Kew Gardens, Estados Unidos, 5 de abril de 2020) fue una filóloga, profesora universitaria, escritora y poeta judía venezolana. Durante su carrera estudió la cultura sefardí y la lengua judeo-española del norte de Marruecos, Haquetía. Fue profesora de francés en la Universidad de Pensilvania y publicó varias obras acerca de las tradiciones sefardíes y diccionarios en esta lengua."
Krina Ber,https://es.wikipedia.org/wiki/Krina_Ber,Venezuela,"Krina Ber (1948, Polonia) es una escritora y arquitecta polaco-venezolana, quien fue finalista del tercer concurso nacional de cuentos de Sacven en el 2002 por su relato «Los milagros no ocurren en la cola» (2002) y del concurso Anual Transgenérico de la Fundación para la Cultura Urbana celebrado en el 2019. Varios de sus cuentos han ganado importantes premios a nivel nacional e internacional."
Virginia Betancourt Valverde,https://es.wikipedia.org/wiki/Virginia_Betancourt_Valverde,Venezuela,"Virginia Betancourt Valverde (San José, Costa Rica, 11 de abril de 1935) es una venezolana promotora de la lectura para formar ciudadanos. Es reconocida por sus distinguidos servicios en la comunidad bibliotecaria internacional. Hija del expresidente de Venezuela, Rómulo Betancourt, fundadora del Banco del Libro (1961)"
María Calcaño,https://es.wikipedia.org/wiki/Mar%C3%ADa_Calca%C3%B1o,Venezuela,"María José Francisca del Carmen Calcaño Ortega (Maracaibo, 12 de diciembre de 1906-ibíd. 1956) fue una poeta venezolana."
Sonia Chocrón,https://es.wikipedia.org/wiki/Sonia_Chocr%C3%B3n,Venezuela,"Sonia Chocrón (Caracas, 17 de marzo de 1961) es una poeta, narradora y guionista de cine y televisión de origen judío. Está emparentada con el dramaturgo venezolano Isaac Chocrón."
Silda Cordoliani,https://es.wikipedia.org/wiki/Silda_Cordoliani,Venezuela,"Silda Cordoliani (Ciudad Bolívar, Venezuela, 1953) es cuentista, ensayista y editora; estudió Letras en la Universidad Central de Venezuela y realizó estudios de postgrado en cine y literatura en la Universidad de Barcelona."
Virginia Cosin,https://es.wikipedia.org/wiki/Virginia_Cosin,Venezuela,"Virginia Cosin (n. en Caracas en 1973) es una escritora, periodista y guionista argentina. "
Inés de Cuevas,https://es.wikipedia.org/wiki/In%C3%A9s_de_Cuevas,Venezuela,"Inés de Cuevas (Guaraque-Mérida, Venezuela, 3 de junio de 1941) es una autora de  literatura infantil, y escritora de  poesía para todas las edades.  Profesora de Lengua y Literatura. "
Victoria De Stefano,https://es.wikipedia.org/wiki/Victoria_De_Stefano,Venezuela,"Victoria De Stefano (Rímini, Italia, 21 de junio de 1940) es una novelista, ensayista y filósofa italovenezolana."
Florinda Donner,https://es.wikipedia.org/wiki/Florinda_Donner,Venezuela,"Florinda Donner (Caracas, 15 de febrero de 1944 - desaparecida en California el 29 de abril de 1998) fue una escritora, antropóloga y gurú venezolana, conocida como una de las tres «brujas» del gurú y escritor Carlos Castaneda (1925-1998)."
María Antonieta Flores,https://es.wikipedia.org/wiki/Mar%C3%ADa_Antonieta_Flores,Venezuela,"María Antonieta Flores (Caracas, Venezuela, 22 de junio de 1960) es una poeta, ensayista, crítica literaria y profesora universitaria venezolana, magíster en Literatura Latinoamericana, editora y directora de la revista literaria digital El Cautivo. "
Mercedes Franco,https://es.wikipedia.org/wiki/Mercedes_Franco,Venezuela,"Mercedes Franco (El Tejero, Monagas, Venezuela, 3 de noviembre de 1948) es una novelista, cronista y escritora de literatura infantil venezolana. Estudió la carrera de Letras en la Universidad Central de Venezuela. "
Alicia Freilich,https://es.wikipedia.org/wiki/Alicia_Freilich,Venezuela,"Alicia Freilich (Caracas, 15 de marzo de 1939) es una escritora, novelista, periodista y educadora venezolana de origen judío."
Virginia Gil de Hermoso,https://es.wikipedia.org/wiki/Virginia_Gil_de_Hermoso,Venezuela,"Virginia Gil de Hermoso (Coro, Estado Falcón, 1856 - idem, 1912) fue una escritora venezolana."
Jacqueline Goldberg,https://es.wikipedia.org/wiki/Jacqueline_Goldberg,Venezuela,"Jacqueline Goldberg (24 de noviembre de 1966, Maracaibo) es una escritora y editora venezolana. "
Iliana Gómez Berbesí,https://es.wikipedia.org/wiki/Iliana_G%C3%B3mez_Berbes%C3%AD,Venezuela,"Iliana Gómez Berbesí  (Caracas, Venezuela, 20 de mayo de 1951 - ibidem, 15 de junio de 2021) fue una escritora, cuentista, novelista, educadora, publicista y guionista venezolana. Sus obras se enfocaban en la cultura de la ciencia ficción, siendo estudiosa de las formas del simbolismo, instructora de talleres literarios, y diseñadora de modas. Gámez Berbesí se destacó entre las escritoras femeninas de Venezuela en el género de cuentos cortos de ciencia ficción."
Ida Gramcko,https://es.wikipedia.org/wiki/Ida_Gramcko,Venezuela,"Ida Gramcko (Puerto Cabello, 11 de octubre de 1924-Caracas, 2 de mayo de 1994) fue una poeta, dramaturga, ensayista, narradora, cuentista y periodista venezolana. "
Moraima Guanipa,https://es.wikipedia.org/wiki/Moraima_Guanipa,Venezuela,"Mención Premio de Poesía 60 años de la Contraloría General de la República, Venezuela (1998)."
Rowena Hill,https://es.wikipedia.org/wiki/Rowena_Hill,Venezuela,"Rowena Hill (Cardiff, Gales, 1938), es una poeta, investigadora, traductora y estudiosa de las culturas orientales, de origen británico, radicada en Venezuela desde 1975.Desempeñó por largo tiempo la cátedra de literatura inglesa en la Universidad de Los Andes, en Mérida hasta jubilarse en 1998."
Kira Kariakin,https://es.wikipedia.org/wiki/Kira_Kariakin,Venezuela,"Kira Kariakin Ramírez (Caracas, 27 de abril de 1966) es poeta, escritora y editora venezolana."
Gabriela Kizer,https://es.wikipedia.org/wiki/Gabriela_Kizer,Venezuela,"Gabriela Kizer (Caracas, Venezuela en 1964). Poeta y biógrafa venezolana. Es Licenciada en Letras de la Universidad Central de Venezuela desde 1986. Magíster en Literatura Latinoamericana Contemporánea de la Universidad Simón Bolívar en 1993. Desde 1993 es profesora de la Escuela de Artes y de la Maestría en Literatura Comparada de la Universidad Central de Venezuela, en el área de literatura. "
Mireya Kríspin,https://es.wikipedia.org/wiki/Mireya_Kr%C3%ADspin,Venezuela,"Mireya Kríspin nació en Caracas, Venezuela en 1940. Es una poeta, actriz y escritora narrativa.  Fue Coordinadora de Cultura de la Universidad de Los Andes hasta 2002. "
Astrid Lander,https://es.wikipedia.org/wiki/Astrid_Lander,Venezuela,"Astrid Lander (Caracas el 26 de diciembre de 1962), es Licenciada en Letras por la Universidad Central de Venezuela."
Elisa Lerner,https://es.wikipedia.org/wiki/Elisa_Lerner,Venezuela,"Elisa Lerner Nagler (Valencia, 6 de junio de 1932), es una narradora, dramaturga. cronista y diplomática venezolana de origen judío. En 1999 fue galardonada con el Premio Nacional de Literatura. Destacan entre sus obras las piezas de teatro: Vida con mamá y En el vasto silencio de Manhattan; el ensayo Yo amo a Columbo y los libros de crónica: Carriel para la fiesta y Crónicas ginecológicas."
María Luisa Lázzaro,https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_L%C3%A1zzaro,Venezuela,"María Luisa Lázzaro es una poetisa, compositora, cuentista, novelista, ensayista y editora de Venezuela."
Olga Luzardo,https://es.wikipedia.org/wiki/Olga_Luzardo,Venezuela,"Olga Luzardo (Paraguaipoa, Zulia, 29 de febrero de 1916-19 de septiembre de 2016) fue una periodista, escritora venezolana, activista y dirigente histórica del Partido Comunista de Venezuela, partido en el cual militó 80 años, siendo miembro en varias oportunidades de su comité central y su buró político."
Luz Machado,https://es.wikipedia.org/wiki/Luz_Machado,Venezuela,"Luz Machado (Ciudad Bolívar, 3 de febrero de 1916 - Caracas, 11 de agosto de 1999), fue una poeta, ensayista y diplomática venezolana. Galardonada con el Premio Nacional de Literatura en 1987. "
Leila Macor,https://es.wikipedia.org/wiki/Leila_Macor,Venezuela,"Leila Macor (Caracas, 1971) es una escritora y periodista venezolana, que vivió en Montevideo, Uruguay, entre 1996 y 2011, autora de Lamentablemente estamos bien y Nosotros los impostores."
Modesta Sanginés Uriarte,https://es.wikipedia.org/wiki/Modesta_Sangin%C3%A9s_Uriarte,Bolivia,"Modesta Sanginés Uriarte (La Paz, Bolivia 1832 – Pau, Francia 1887) fue una compositora y escritora boliviana, reconocida por su trabajo literario y periodístico, además de sus composiciones musicales."
Sisinia Anze Terán,https://es.wikipedia.org/wiki/Sisinia_Anze_Ter%C3%A1n,Bolivia,"Sisinia Anze Terán, es una novelista boliviana. Nació un 29 de noviembre de 1974 en la ciudad de Cochabamba. Empezó su carrera literaria el año 2009 con la novela: El Abrigo Negro, que debido a su contenido histórico, fue incluida por la Dirección Departamental de Educación de Cochabamba como texto de lectura complementaria en Unidades Educativas de esa ciudad. "
María Cristina Trigo Viaña,https://es.wikipedia.org/wiki/Mar%C3%ADa_Cristina_Trigo,Bolivia,"María Cristina Trigo Viaña (La Paz, Bolivia; 1935 - La Paz, Bolivia; 30 de diciembre de 2014) fue una escritora boliviana y esposa del destacado político asesinado Marcelo Quiroga Santa Cruz."
